id,name,price,selling_price,brand_name,discount_rate,current_seller,quantity_sold,short_url,image
152784110,"Khay Đá Silicon Có Nắp Đậy 14 Viên, Khay Đựng Đá Tủ Lạnh, Làm Đá Thạch Kem Bảo Quản Chống Mùi Tuyệt Đối- Hàng Loại 1",49000,49000,MINIIN,0,Smarthome29,232,https://tiki.vn/product-p152784110.html?spid=152784111,https://salt.tikicdn.com/cache/280x280/ts/product/5f/9f/86/cda1f3765f07e70d83cb48b8c74fe312.jpeg
10032000,Ổ cắm đa năng du lịch Adapter,92000,95000,OEM,3,Smart Trading,449,https://tiki.vn/product-p10032000.html?spid=56415744,https://salt.tikicdn.com/cache/280x280/ts/product/28/44/91/04141c5e5179098b10ca2d5361fec7fb.jpeg
54476660,"Đèn Bàn Học Đọc Sách, Làm Việc (Học Sinh, Sinh Viên, Văn Phòng) Cao Cấp Kẹp Bàn – 03 Mức Độ Ánh Sáng Vàng Bảo Vệ Mắt Chống Cận Pin 2500 mAh",199000,220000,eLights,10,Future Store,1469,https://tiki.vn/product-p54476660.html?spid=54476661,https://salt.tikicdn.com/cache/280x280/ts/product/b6/69/77/047718dda146161bbb897a6886cbaa19.jpg
4939061,Cuộn dây buộc bằng thép bọc nhựa 50m,38000,56000,OEM,32,Dụng cụ làm vườn Greenhomevn,27,https://tiki.vn/product-p4939061.html?spid=199125505,https://salt.tikicdn.com/cache/280x280/ts/product/e4/e7/74/799fee202134ba1d7ce14e40c8046f94.jpg
14265381,"Bàn tròn trắng sofa 50x45, bàn trà, bàn cafe, coffee, cà phê, bàn salon, sopha, bàn gỗ phòng khách Pk",180000,180000,OEM,0,AVA Decor,32,https://tiki.vn/product-p14265381.html?spid=100163571,https://salt.tikicdn.com/cache/280x280/ts/product/b5/9e/01/3ea2d4335f1ed65dc029441b73afdd13.jpg
133136616,"Túi hút chân không thực phẩm một mặt nhám dạng cuộn, 1 cuộn túi ép chân không dài 500cm",45000,45000,OEM,0,Siêu thị túi đóng gói Elas House,582,https://tiki.vn/product-p133136616.html?spid=254138300,https://salt.tikicdn.com/cache/280x280/ts/product/f2/6c/14/8bc3ed571b6f2382d1f2a9797b0d521e.jpg
13309367,Ổ điện thông minh có 6 phích cắm 3 cổng USB (Giao Màu Ngẫu Nhiên),49900,49900,OEM,0,Công Nghệ July,270,https://tiki.vn/product-p13309367.html?spid=173617355,https://salt.tikicdn.com/cache/280x280/ts/product/79/c6/e3/9fed16f8fc6e2eb782886b82f4f2da57.jpg
46765246,"Bộ 2 tạp dề nấu bếp, thiết kế đơn giản, có túi đựng điện thoại phía trước, kích thước freesize, chất liệu vải dù mỏng, không thấm nước",51000,85000,mirrortowers MT,40,Túi xách Mirror Towers,412,https://tiki.vn/product-p46765246.html?spid=53267606,https://salt.tikicdn.com/cache/280x280/ts/product/45/ed/46/fbb96d2d60dfc243e709a5e36101ca10.jpg
198069748,[Cao Cấp] Dây Led Ping Pong G50 Siêu Bền Chịu Mưa Nắng Trang Trí Ngoài Trời - Chính Hãng NAVIVU,309000,309000,NAVIVU,0,Ghế Nam Việt,30,https://tiki.vn/product-p198069748.html?spid=198069750,https://salt.tikicdn.com/cache/280x280/ts/product/d8/bd/a2/da7a78e7fda65e71f5ce9a2a930e2f38.jpg
185242856,"Móc treo quần áo INOX 304, Móc áo dẹp (6,7,8,9,10 móc) - Thanh treo đồ nhà tắm ",76000,111600,OEM,32,Huy Tưởng Tphcm,130,https://tiki.vn/product-p185242856.html?spid=185242862,https://salt.tikicdn.com/cache/280x280/ts/product/b3/f4/9f/cec67b7791445e3568ca161b6d9d6307.png
5853283,Tấm lưới tựa lưng ghế văn phòng tiện ích,58000,62000,OEM,6,NHÀ CỦA MẸ,304,https://tiki.vn/product-p5853283.html?spid=52419534,https://salt.tikicdn.com/cache/280x280/ts/product/c7/87/85/a853ca04f2f06be48dcb0c37a2b25586.jpg
191604178,"Đèn đốt nến thơm, an toàn, sang trọng, phù hợp mọi không gian",435000,435000,Aurae,0,Thế giới mùi hương tự nhiên,65,https://tiki.vn/product-p191604178.html?spid=191604252,https://salt.tikicdn.com/cache/280x280/ts/product/5b/27/49/8cdbdc9bed410717478edd89ba2fe7c7.png
177780261,Nến thơm Candle Cup/Agaya - Hương Hoa JASMINT,120000,120000,Candle Cup,0,Thế giới mùi hương tự nhiên,42,https://tiki.vn/product-p177780261.html?spid=177780265,https://salt.tikicdn.com/cache/280x280/ts/product/c1/88/4a/a3e3455378bc3882fd9fd1150a402c1a.png
14902012,Dụng cụ thông cống 5M DT,59000,62000,OEM,5,NHÀ CỦA MẸ,64,https://tiki.vn/product-p14902012.html?spid=54755505,https://salt.tikicdn.com/cache/280x280/ts/product/ec/1a/fc/0ad4993b6fc6b2ddf923190ddf2d9dd5.png
55166874,Bộ 6 túi giặt đồ - Túi giặt đa năng - Túi Lưới Giặt Quần Áo bảo vệ quần áo chống phai màu + Tặng kèm 2 bóng giặt thông minh,108000,110000,OEM,2,Smart Trading,245,https://tiki.vn/product-p55166874.html?spid=55166875,https://salt.tikicdn.com/cache/280x280/ts/product/3e/1f/09/65dcb3b5ac2cb6e81c01175a71dd762f.jpg
49950625,Dụng cụ rửa chén có tay cầm và ống đựng xà phòng,27900,31000,OEM,10,Tiêu dùng thông minh 247,5,https://tiki.vn/product-p49950625.html?spid=212948303,https://salt.tikicdn.com/cache/280x280/ts/product/67/a3/9d/c3c952f78f0b4ac09148355a429d0e08.jpg
203757099,Ổ Cắm Điện Du Lịch Quốc Tế Đa Năng Tích Hợp 3 Cổng USB-A 1 Cổng USB C. Chất Liệu Nhựa PC Chống Cháy Phù Hợp Với Hơn 150 Nước. Hàng Chính Hãng Tamayoko,465000,500000,Tamayoko,7,Tamayoko Official,144,https://tiki.vn/product-p203757099.html?spid=203757105,https://salt.tikicdn.com/cache/280x280/ts/product/2b/d2/78/06e2c1bb4179aee00ab99ea6014e95d2.png
124554405,Ly Giữ Nhiệt Có Tay Cầm Nắp Trượt Chống Tràn Rinfere (710ml),319000,499000,Rinfere,36,Rinfere Official,741,https://tiki.vn/product-p124554405.html?spid=124554407,https://salt.tikicdn.com/cache/280x280/ts/product/b8/96/47/ee27aef31555eec5b62a94c9ce1912ac.jpg
20332810,Combo 50 phin giấy pha cà phê đi du lịch,59000,59000,OEM,0,LeeLong Coffee,2052,https://tiki.vn/product-p20332810.html?spid=20332811,https://salt.tikicdn.com/cache/280x280/ts/product/76/8d/7d/b1b45ef6b4a3adef6becbdae59feb482.jpg
122700651,"Cây lau kính, gạt chùi kính đa năng 2 đầu trong 1 - Parroti Shiny SN01",139000,199000,Parroti,30,Parroti Store,2834,https://tiki.vn/product-p122700651.html?spid=122700652,https://salt.tikicdn.com/cache/280x280/ts/product/34/f2/b9/a41c7bccaeb1ea73e7ca81ae39388d2c.jpg
41886085,Túi Đựng Ly Giữ Nhiệt Lớn 900ml - Nhiều Hoa Văn,40000,40000,OEM,0,Ghế Nam Việt,3480,https://tiki.vn/product-p41886085.html?spid=51049494,https://salt.tikicdn.com/cache/280x280/ts/product/55/d9/dc/4d1b80b47bf2bb43ca6be9d961da2172.jpg
117645437,"Ổ cắm điện LiOA đa năng kết hợp - 2D2S, 3D3S, 4D6S dây dài 3m/5m - Ổ cắm điện Lioa Chính Hãng",78000,78000,LiOA,0,PHƯƠNG ĐÔNG TPHCM,185,https://tiki.vn/product-p117645437.html?spid=163567337,https://salt.tikicdn.com/cache/280x280/ts/product/35/56/67/f1d84e7b64ec3eab6e3f67ca90863dff.png
35058677,Vỉ 5 Viên Pin CR1632 ( CR 1632/5BE x 1 Vỉ ) Panasonic Lithium 3 V - Hàng Chính Hãng,84000,85000,Panasonic,1,"Vo Hoang Trading Co.,Ltd",1010,https://tiki.vn/product-p35058677.html?spid=54786728,https://salt.tikicdn.com/cache/280x280/ts/product/bc/7b/a1/d03e6b37db4f5a86865989818ac529fd.jpg
68187835,Bộ dụng cụ di chuyển đồ vật nặng trong nhà thông minh KIOTOOL tải trọng 600kg chuyên dụng di chuyển don nhà - Màu ngầu nhiên,285000,285000,KIOTOOL,0,KIOTOOL Official Store,969,https://tiki.vn/product-p68187835.html?spid=68187836,https://salt.tikicdn.com/cache/280x280/ts/product/5d/02/1a/04882ddcfbdd34fcd2fbb0a4e9c321a3.jpg
157175018,"Kệ Thanh Ngang Treo Tường Kết Cấu Giấu Chân SIB Decor, Gỗ Lõi Xanh Chống Ẩm, Kèm Phụ Kiện Và Thước Thuỷ Lấy Cân Bằng",57000,89000,SIB DECOR,36,SIB Decor,562,https://tiki.vn/product-p157175018.html?spid=248560975,https://salt.tikicdn.com/cache/280x280/ts/product/37/da/8b/12b4ff62226caae8b902a6ed4bf36a1a.jpg
5429807,Bộ 50 cút nối dây điện nhanh CH-2,50000,50000,OEM,0,Ghế Nam Việt,148,https://tiki.vn/product-p5429807.html?spid=191756972,https://salt.tikicdn.com/cache/280x280/ts/product/65/ab/66/c5f5bba21f66d969ffe1682e417b0fd7.jpg
115789953,Bình Giữ Nhiệt Bình Nước Họa Tiết Tranh Phong Cảnh Retro Phong Cách Nhật Bản,229000,458000,OEM,50,Aquaria,127,https://tiki.vn/product-p115789953.html?spid=115789955,https://salt.tikicdn.com/cache/280x280/ts/product/3c/2e/37/27fef3e149eff7a0b7cc011d8d44ee54.jpg
56737206,Túi Rác Tự Hủy Có Quai Tiện Dụng SOJI INOCHI Nhật Bản - Màu Đen Dạng Cuộn - Nhiều Size - Đa dạng công năng sử dụng,30000,30000,Inochi,0,Ghế Nam Việt,104,https://tiki.vn/product-p56737206.html?spid=197047730,https://salt.tikicdn.com/cache/280x280/ts/product/98/a2/30/957ddc84df60fe077ac5814d9ef2c633.jpg
199641354," Quả Cầu Pha Lê Hệ Mặt Trời Phát Sáng Để Bàn Trang Trí Phòng Ngủ, Bàn Làm Việc, Quà Tặng Sinh Nhật Cho Mọi Người Thân, Giao Hàng Hoả Tốc",88000,99000,OEM,11,Shop Mall,61,https://tiki.vn/product-p199641354.html?spid=199641408,https://salt.tikicdn.com/cache/280x280/ts/product/e7/63/15/6289fde6ca5a6c3d7f50be207e5e80b7.jpg
75659112,Kệ Sách Tổ Ong IGEA Đa Tầng Convent 234F - GP100,104000,113000,IGA,8,IGEA Nội Thất Thông Minh,5266,https://tiki.vn/product-p75659112.html?spid=75659114,https://salt.tikicdn.com/cache/280x280/ts/product/31/2a/a9/56bc7ce21e42d5b6d1e7ee20c83b6cc0.jpg
217736127,Ga Chống Thấm Cotton LIDACO Cao Cấp - San hô,199000,250000,LIDACO,20,Lidaco Official Store,60,https://tiki.vn/product-p217736127.html?spid=217736136,https://salt.tikicdn.com/cache/280x280/ts/product/41/e5/d2/8ee2ee6f25b71f3786e738d817cd5c3b.jpg
185653590,Chăn hè cotton chần bông LIDACO Home nhiều mẫu lựa chọn khổ rộng 2mx2m3,235000,259000,LIDACO,9,Lidaco Official Store,401,https://tiki.vn/product-p185653590.html?spid=201538648,https://salt.tikicdn.com/cache/280x280/ts/product/92/99/dd/36d764c8e54fca696f47ed75bb7bd604.jpg
194125023,Khăn tắm sợi tre MORI xuất Nhật cao cấp 60x120cm,95000,148000,OEM,36,Khăn sợi tre Mori,492,https://tiki.vn/product-p194125023.html?spid=194125081,https://salt.tikicdn.com/cache/280x280/ts/product/2c/74/30/d8e7b5d67e8550d6f4363448ddf7cdbe.jpg
12385988,Bộ KIT Phun Sương Tưới Cây 20 Béc Bằng Đồng Cao Cấp AZONE,120000,120000,OEM,0,CÔNG NGHỆ PHUN TƯỚI,721,https://tiki.vn/product-p12385988.html?spid=48279247,https://salt.tikicdn.com/cache/280x280/ts/product/86/9c/bc/0fb0e4f5970acac76828dbecce55646d.png
71062803,Máy đuổi chuột hiệu quả bằng sóng âm KW313 (sử dụng chíp thông minh AI),332900,332900,OEM,0,Vikicare Shop,197,https://tiki.vn/product-p71062803.html?spid=184334161,https://salt.tikicdn.com/cache/280x280/ts/product/9d/e8/85/811bab3f1fc6b21ccf05e6eeae12c853.png
53973090,"Ghế xếp thư giãn cao cấp SUMIKA 168 - Có thể ngã thành giường nằm, vải lưới Textilene thoáng khí, gối có thể tháo rời, tải trọng 300kg, khung ghế bằng thép không gỉ, đế chống trượt",1260000,1500000,Sumika,16,SUMIKA Official Store,1200,https://tiki.vn/product-p53973090.html?spid=53973091,https://salt.tikicdn.com/cache/280x280/ts/product/b9/4c/e7/683d89f59d7ddf05e8db51d8b7046479.jpg
247298318,"Áo Mưa Một Người Trong Suốt Có Nón Thời Trang, Nhựa EVA Sử Dụng Nhiều Lần",45000,45000,NAVIVU,0,Ghế Nam Việt,32,https://tiki.vn/product-p247298318.html?spid=247298320,https://salt.tikicdn.com/cache/280x280/ts/product/06/63/0b/801fb8d0a3446bf22d6a2ad894425405.jpg
58966553,"Bộ nồi xửng hấp 1 đáy từ inox 430 H.T cook nắp kính 28cm , tặng 2 vá canh",459000,459000,H.T cook,0,SHOP BẾP XINH,89,https://tiki.vn/product-p58966553.html?spid=58966554,https://salt.tikicdn.com/cache/280x280/ts/product/53/23/b3/7a1413d4c2a8d8a9a1409ae2f3dff1ba.jpg
781987,Gối Memory Foam 50D Lock & Lock HLW114 (61 x 34 x 10 cm),492000,791000,LocknLock,38,Tiki Trading,8234,https://tiki.vn/product-p781987.html?spid=782921,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/33/b2/93/844b8d5a1d040b7158a92b736ccecf2e.jpg
222655437,Ống Chặn Mùi Hôi Cống Hamart Phễu Thoát Sàn Chống Hôi Thoát Nước Chắn Côn Trùng Hiệu Quả,13000,33000,OEM,61,Hamart Gia Dụng Tiện Lợi,413,https://tiki.vn/product-p222655437.html?spid=222655442,https://salt.tikicdn.com/cache/280x280/ts/product/90/72/03/827fb2402d29154ffe123f53f7e06a31.jpeg
40752584,"PHÂN BÓN RA RỄ CỰC MẠNH N3M - KÍCH PHÁT RA RỄ - GIÂM, CHIẾT, GHÉP CÀNH - THÍCH HỢP SỬ DỤNG CHO LAN, MAI, KIỂNG LÁ",25000,25000,OEM,0,Nông Nghiệp Phố,912,https://tiki.vn/product-p40752584.html?spid=40752586,https://salt.tikicdn.com/cache/280x280/ts/product/01/f7/81/dbc36c337cb64d3f556bcab6ffc94f43.jpg
52187161,Giá Treo Ổ Điện Dán Tường Tiết Kiệm Không Gian,14000,14000,OEM,0,Ghế Nam Việt,2618,https://tiki.vn/product-p52187161.html?spid=52187162,https://salt.tikicdn.com/cache/280x280/ts/product/a4/b6/da/75fbba8b6f878a98c37b91336a23f0a3.jpg
32152407,ly sứ uống nước giữ nhiệt(hình ngẫu nhiên),42000,42000,OEM,0,Shop Thịnh,296,https://tiki.vn/product-p32152407.html?spid=59508784,https://salt.tikicdn.com/cache/280x280/ts/product/ea/44/17/98f4fdc817ba183580d09d2fb8d9d166.jpg
30008695,Vĩ 5 viên pin Maxell dòng cao cấp CR2032,26220,26220,Maxell,0,linhkien1984,96,https://tiki.vn/product-p30008695.html?spid=130767938,https://salt.tikicdn.com/cache/280x280/ts/product/f1/2f/5d/41de0a39018d7c1cb42ddd53fdeddb9f.jpg
178913467,"Set quà tặng nến thơm trang trí hoa sáp, sang trọng và lãng mạng",275000,275000,Citta,0,Thế giới mùi hương tự nhiên,48,https://tiki.vn/product-p178913467.html?spid=191587173,https://salt.tikicdn.com/cache/280x280/ts/product/fa/4a/70/61dea7a3b976d918ecb324bc99ed9375.jpg
186555776,"Combo 5 Miếng Dán Chữ U Đa Năng Treo Ổ Điện, Treo Hộp Giấy",20000,20000,NAVIVU,0,Ghế Nam Việt,194,https://tiki.vn/product-p186555776.html?spid=186555778,https://salt.tikicdn.com/cache/280x280/ts/product/aa/03/f4/a7d6ac9a63f29892edfba12d5b6c0676.jpg
115986994,Miếng Dán Tường Treo Ổ Cắm Điện Treo Wifi Móc Treo Đa Năng Tiện Lợi ,18000,18000,OEM,0,Ghế Nam Việt,16,https://tiki.vn/product-p115986994.html?spid=242695027,https://salt.tikicdn.com/cache/280x280/ts/product/0c/c5/a6/f19b482abec5cc00784473bcab971b0c.jpg
89642725,"Bình xịt nước tưới cây bằng nhựa, bình xịt nước tạo mẫu tóc, xịt nước làm bánh cao cấp - Hàng chính hãng, giao màu ngẫu nhiên",45240,58000,MO hi,22,MOHI,542,https://tiki.vn/product-p89642725.html?spid=89642726,https://salt.tikicdn.com/cache/280x280/ts/product/e5/4e/e5/1aedb1e2ff4fe398607b6e7e7f0d7625.png
9365093,Đồng Hồ Báo Thức Để Bàn Hình Xe Phân Khối Lớn Độc Đáo OX99,75000,75000,OEM,0,Smart Trading,69,https://tiki.vn/product-p9365093.html?spid=60209142,https://salt.tikicdn.com/cache/280x280/ts/product/33/9a/39/668963bf0f49da63a2d0409443f263ee.jpg
140535735,"Thanh Đèn Led RGB Nháy Theo Nhạc, Cảm Ứng Âm Thanh Bar-Light Tích Hợp Micro, Có Pin, Led Trang Trí Trên Máy Tính, DECOR phòng , ô tô",170000,170000,OEM,0,Ghế Nam Việt,92,https://tiki.vn/product-p140535735.html?spid=148636781,https://salt.tikicdn.com/cache/280x280/ts/product/b1/64/dd/f256aadc0de4fc1c5f712282720b8598.JPG
9949263,Phân bón  vi lượng Nano bạc AHT (500ml),169000,169000,AHT,0,Hải Hải Long,51,https://tiki.vn/product-p9949263.html?spid=9949264,https://salt.tikicdn.com/cache/280x280/ts/product/6e/89/0f/1e0a5fbd20dcfb65630adc86eaa2529d.jpg
7814357,Bộ dụng cụ miết mạch và làm sạch silicon nhiều đầu sủi inox,90000,90000,OEM,0,Luckky Shop,77,https://tiki.vn/product-p7814357.html?spid=94957417,https://salt.tikicdn.com/cache/280x280/ts/product/00/90/1f/dc1c5f3a13b53b3d2f303680f4966799.jpg
207828251,"Cây Lau Nhà Tự Vắt Thông Minh 360 Độ Homepower CS-01, Thân Nhôm Sang Trọng, Cao Cấp, Bông Lau Microfiber Siêu Thấm Hút",229000,389000,Homepower,41,Homepower Official Store,143,https://tiki.vn/product-p207828251.html?spid=207830110,https://salt.tikicdn.com/cache/280x280/ts/product/7c/69/e6/dfd394a6ff470fdbed0664bf6366bbee.png
135347163,Hộp nhựa đựng thực phẩm nắp déo Fitin Pack các cỡ nội địa Nhật Bản,33000,33000,Fitin Pack,0,Trading 247,341,https://tiki.vn/product-p135347163.html?spid=167337775,https://salt.tikicdn.com/cache/280x280/ts/product/3c/9f/a9/8fbd03f1159a4a0a758334bb2b754a11.jpg
198539715,"[Quà Tặng] Kích thích ra rễ cực mạnh ROOTKING lọ 20ml, dùng giâm chiết cành, kích rễ, hàng công ty",15000,15000,OEM,0,vật tư nông nghiệp thành đạt,303,https://tiki.vn/product-p198539715.html?spid=198539716,https://salt.tikicdn.com/cache/280x280/ts/product/72/4b/65/ed5a661f2e3f4ef3dcfa9efe3ccef311.jpg
255640837,Khăn Lau Chén Bát 2 Màu Đa Năng Siêu Thấm Hút Sợi Vải,5000,5000,OEM,0,KoyShop,14,https://tiki.vn/product-p255640837.html?spid=255640943,https://salt.tikicdn.com/cache/280x280/ts/product/15/0b/e5/cdac1860592784d174db439c692aff9f.jpg
103118895,Đèn pha led năng lượng mặt trời 300w 200w 100w 60w báo dung lượng pin pha nhôm chống nước IP67,501000,560000,OEM,11,Kho Đèn Online,98,https://tiki.vn/product-p103118895.html?spid=143694489,https://salt.tikicdn.com/cache/280x280/ts/product/f5/f4/2b/c323506c48fac199231f8ffebe17aa27.jpg
13917613,Cây lau nhà Robot Thái Lan - Chổi lau nhà 360 độ (Màu Ngẫu Nhiên),152000,154500,OEM,2,KHO SỈ CÔNG NGHỆ,67,https://tiki.vn/product-p13917613.html?spid=193968036,https://salt.tikicdn.com/cache/280x280/ts/product/08/0e/60/1393cc8b46926da518fea51bbd9c9031.jpg
74296343,Chảo chiên Lock&Lock Handycook LHD1163 có tay cầm 16cm,171000,220000,LocknLock,22,Tiki Trading,942,https://tiki.vn/product-p74296343.html?spid=74296345,https://salt.tikicdn.com/cache/280x280/ts/product/4b/c5/fe/7e5f78153a249a3740317ed9d3a99a29.jpg
173854188,Ổ cắm xoay gấp gọn Điện Quang ĐQ ESK RT,44000,51400,Điện Quang,14,Điện Quang Official Store,716,https://tiki.vn/product-p173854188.html?spid=173854196,https://salt.tikicdn.com/cache/280x280/ts/product/be/73/9a/dd6083862917dc193ac5da810c49ca0a.png
135059226,"Móc Dán Tường Inox 304 Dùng Keo 3M Siêu Chắc, Chịu lực lên đến hơn 20kg, Nhiều Kiểu Dáng Đẹp",36000,36000,SHOFUKA,0,Zen,806,https://tiki.vn/product-p135059226.html?spid=135059228,https://salt.tikicdn.com/cache/280x280/ts/product/c9/5a/15/2c4a1cfcd912414d5c2642ca7feb6283.jpg
144203236,Túi rác miệng bằng Parroti Envi - 1kg/3cuộn - màu đen,38000,75000,Parroti,49,Parroti Store,1429,https://tiki.vn/product-p144203236.html?spid=144203238,https://salt.tikicdn.com/cache/280x280/ts/product/77/d4/bb/328d96d0afd5bcf1ddce9cc83c847487.jpg
77962744,"Kệ nhà tắm, kệ dán tường đựng đồ nhà tắm, đồ bếp, nhà vệ sinh, siêu chịu lực - Hàng chính hãng, Giao màu ngẫu nhiên",55250,65000,MO hi,15,MOHI,600,https://tiki.vn/product-p77962744.html?spid=77962745,https://salt.tikicdn.com/cache/280x280/ts/product/f4/df/8d/7d376c4b1bcb453b90dc687957aad7e7.png
36033608,TÚI 1 KG - VỎ THÔNG TRỒNG LAN ĐÃ QUA XỬ LÝ KT 2-5 CM (HÀNG CHUẨN ĐẸP) - THÍCH HỢP TRỒNG LAN - DENRO - MOKARA,23000,23000,OEM,0,Nông Nghiệp Phố,1140,https://tiki.vn/product-p36033608.html?spid=36033609,https://salt.tikicdn.com/cache/280x280/ts/product/51/8f/10/f17c4022aacee259557360ea7ae4e249.jpg
207400523,Đệm Ngồi 3D Silicon 2 Lớp Tổ Ong Lót Ghế Thoáng Khí Chống Đau Mỏi Lưng miDoctor,109000,108880,miDoctor,0,miDoctor,128,https://tiki.vn/product-p207400523.html?spid=207400524,https://salt.tikicdn.com/cache/280x280/ts/product/e6/0e/58/994bb334266be8e3e81c8a075b9591eb.png
81764764,"Giá (Kệ) đa năng 3 tầng Nhà của mẹ có bánh xe, có tay cầm, chất liệu khung sắt, khay nhựa - màu sắc giao ngẫu nhiên- Hàng chính hãng",437000,460000,Nhà của Mẹ,5,NHÀ CỦA MẸ,89,https://tiki.vn/product-p81764764.html?spid=81764766,https://salt.tikicdn.com/cache/280x280/ts/product/29/d4/a3/16b9f584dd2c4aedb0fcffc2a8211f09.jpg
125803654,Đèn bắt muỗi Rạng Đông DBM01 5W - Chính Hãng,350364,361200,Rạng Đông,3,gia dụng mai trang,10,https://tiki.vn/product-p125803654.html?spid=125803657,https://salt.tikicdn.com/cache/280x280/ts/product/8f/74/57/c5f03af1a5b8707018f7326589e553fd.jpg
186883908,"Khăn tắm nén du lịch (70x140cm) bằng cotton thấm hút tốt, dùng một lần tiện lợi - Chính hãng MINIIN ",29000,29000,MINIIN,0,Smarthome29,284,https://tiki.vn/product-p186883908.html?spid=186883910,https://salt.tikicdn.com/cache/280x280/ts/product/03/0f/e7/2c0a000303155bc8298c4a17b3ac93e4.jpg
177781721,Nến thơm Candle Cup/Agaya - Hương Thảo Mộc GOODNIGHT,120000,120000,Candle Cup,0,Thế giới mùi hương tự nhiên,123,https://tiki.vn/product-p177781721.html?spid=177781723,https://salt.tikicdn.com/cache/280x280/ts/product/fa/56/e6/5df9a4e775ad81bfb575847568126f02.png
23264614,Bộ Tua Vít Đa Năng 31 Đầu,32000,32000,OEM,0,Công Nghệ July,173,https://tiki.vn/product-p23264614.html?spid=136029379,https://salt.tikicdn.com/cache/280x280/ts/product/3b/c1/24/4fdaf8e6fbaf5358ed9e1a4299d9df4a.jpg
153644135,"Bộ 2 Hộp Vải Đựng Đồ Đa Năng HQ3 Có Nắp Đậy, Set 2 Tủ Vải Đựng Đồ Có Quai Xách, Chính hãng miDoctor",117000,150000,miDoctor,22,Danido Store,122,https://tiki.vn/product-p153644135.html?spid=153644137,https://salt.tikicdn.com/cache/280x280/ts/product/2f/f8/6c/bb5983050cef57e4b918f77023ac3d7f.jpg
13329172,Két sắt mini hình quyển sách an toàn tiện dụng,102000,102000,OEM,0,Shop Thịnh,47,https://tiki.vn/product-p13329172.html?spid=114689770,https://salt.tikicdn.com/cache/280x280/ts/product/c5/62/1c/b42f2c6613a8cdb5e6a604b2fc2cfb61.png
64988886,Bình giữ nhiệt Lock&Lock Flat nắp gỗ 400ml - LHC4227,276000,534000,LocknLock,48,Tiki Trading,4435,https://tiki.vn/product-p64988886.html?spid=64988888,https://salt.tikicdn.com/cache/280x280/ts/product/bb/7b/0d/fa0364bc56aad897b64fa31452d5a196.jpg
246193239,Cốc Giữ Nhiệt Ly Giữ Nhiệt Inox 304 Có Ống Hút Ly Uống Coffee 600ml,120000,135000,PEAFLO,11,Gold,46,https://tiki.vn/product-p246193239.html?spid=246193241,https://salt.tikicdn.com/cache/280x280/ts/product/94/55/ca/5960f72f9ba59352e72900ae44f445e1.jpg
89718996,"Dụng Cụ Hái Trái Cây Trên Cao Kèm Túi Vải KUNBE Chuẩn Size 16 Cm, Vợt Hái Quả Bằng Kim Loại Siêu Chắc - Hàng Loại 1",198000,340000,KUNBE,42,chat24h,555,https://tiki.vn/product-p89718996.html?spid=89718998,https://salt.tikicdn.com/cache/280x280/ts/product/a6/6e/66/8d739979979481cc4710c2455694e084.jpg
195791850,Chảo chống dính Ultra titanium Sunhouse STB - Dùng cho mọi loại bếp  - Hàng chính hãng,816000,850000,Sunhouse,4,Tiki Trading,157,https://tiki.vn/product-p195791850.html?spid=195791856,https://salt.tikicdn.com/cache/280x280/ts/product/81/ec/3a/f2daf235e720715d34356d02b08c6a8d.jpg
10227148,Dụng Cụ Mài Dao 3 Lớp Lock&Lock CKK112 (245 x 53 x 72 mm),171000,275000,LocknLock,38,Tiki Trading,2908,https://tiki.vn/product-p10227148.html?spid=10227149,https://salt.tikicdn.com/cache/280x280/ts/product/3c/40/21/4c6a581e755c952b1755aad785d3dd1e.jpg
217778590,"Băng Keo Chống Thấm, Chống Dột Dán Siêu Dính Trên Mọi Bề Mặt, Dán Mái Tôn, Dán Tường, Dán Ống Nước, Hàng Cao Cấp Chính Hãng",70000,85000,KINGO,18,GD Tiến Phát,9,https://tiki.vn/product-p217778590.html?spid=217778592,https://salt.tikicdn.com/cache/280x280/ts/product/0e/e1/59/6306fc5c5407e285db88d990d91d1fbb.png
249667636,"Kệ nhà tắm để đồ đa năng, giá để đồ vật dụng góc nhà tắm nhà bếp cao cấp Parroti Trophy TP-G01",89000,130000,Parroti,32,Parroti Store,20,https://tiki.vn/product-p249667636.html?spid=249667637,https://salt.tikicdn.com/cache/280x280/ts/product/44/52/24/441e183d9be091ec5bc66d1dae7589e2.jpg
82875291,"Bộ 2 thùng vải, hộp vải đựng đồ đa năng -Màu Nâu Kem + Tặng kèm dây cột tóc- Hộp vải đựng quần áo 2 size đựng quần áo, đồ lót, giày, văn phòng phẩm, đồ dùng cá nhân rất tiện lợi-Bộ 2 hộp vải đựng đồ vải canvas siêu xinh có nắp đậy, tủ vải đựng đồ hộp cái quai xách, Hộp vải đựng đồ tiện lợi, thùng đựng quần áo đa năng gấp gọn",109000,141700,SOHOGO,23,SOTAGO,797,https://tiki.vn/product-p82875291.html?spid=82875293,https://salt.tikicdn.com/cache/280x280/ts/product/d9/17/e0/c522971a3aad2d816552f230b20603db.jpg
